username,rating,comment
sittikhadijah333,3,"Desain:biasa
Ukuran:kecil
Warna:hijau

Paketnya sudah tiba dengan baik tapi datang nya kacanya hancur kecewa banget sudah berharap dtg bagus banget tapi malah pecah 😭"
nur_rauda,2,"Desain:sesuai
Ukuran:kecil dan ringan
Warna:sesuai

Agak kecewa sih, mending harga biasa tp kualitas bagus. Gagang pancinya ada yg TidaK bs dipasang dan ada yg Bret jg..."
theofila22,5,"Desain:sangat menarik
Ukuran:pas dan sesuai
Warna:pink"
zived44paf,3,"Desain:kurang sesuai
Ukuran:benar
Warna:benar

Kurang lengkap,yang dua benar,yang dua nya gak ada pegangan nya"
_annisa_1919,2,"Desain:utk bentuk sih okey TAPI ini bener2 tidak bagus pas saya coba tevlon nya malah hangus kena api dan meleleh tempat pegangan nya
Ukuran:kecil
Warna:sesuai deskripsi

Paket nya lama smpai penjual slow respon"
famillysetiawan,2,Penampilanya sich bagus.. Tp baru pertama dateng langsung coba. Buat angetin masakan😩 leleh donk penganganya😅 ktnya tahan panas.
enjelvia151,4,Alhamdulillah sudah sampai KK ..barang sesuai harga ..tpi sayang KK Ado minus kaca panci penyok ..bagian tutup lain kali di teliti dulu ya KK..biar semakin laris
awaindri86,3,"Desain:cantik
Ukuran:pas dengan perkiraan
Warna:sesuai

Baut nya kurang sepasang jadi gagang nya gak bisa di pasang, plastik nya gak tahan panas, api gampang meleleh😔"
m*****1,5,"Barang datang sesuai pesanan
Barang sesuai harga
Terbuat dri kaleng

Yg datang katdus kecil.  Kukira zonk.
Ternyta lengkaap karna belum lerakit aja. Jdi tdk menghabiskan bnyak tempat
Terimakasih seller kurir"
yuyunema,1,"Desain:ok
Ukuran:ok
Warna:ok

Tp gagang copot ngak bisa di pakai 4 cuma 2 bisa digunakan"
asisambutasi,3,"Desain:biasa
Ukuran:biasa
Warna:sesuia yg diminta

Gk dilihat sbeelum dikirim jadi gini yg datang ada dua panci yg peot/gk bagus"
refadeviyanti,5,"Desain:sangat bagus
Ukuran:pas
Warna:sangat bagus sesuai dengan gambar"
r*****3,3,"Desain:tidak sesuai dengan gambar yang ditampilkan
Ukuran:lebih kecil dari yang diharapkan
Warna:sesuai

Tidak rekomendet baru dia kali pemakaian sudah ngelupas"
devivinitalialarantika,4,"Warna sesuai pesanan. Ada 2 panci yg penyok sedikit begini. Untuk spatulanya juga kurang rajin potongan plastiknya. Plastik wadah holder tutup panci beserta bautnya robek, jadi berantakan, untung masih komplit. Bubble wrap tebal. Tutup kaca dibungkus bubble wrap sendiri, bagus banget untuk menjaga kaca agar aman."
ks480bsfkp,5,bagus bgt lucyu warna nya...tapii klo di pke masak harus api kecil bgt soalnya wajan nya agak tipis huhuhu
licka_tara,3,Pancinya biasa cuma desainnya aja yang bagus buat masak pegangan langsung meleleh kena api. Spatula bahan plastik biasa yang satu malah sudah pecah
zahid_herlina,4,"Desain:simpel
Ukuran:minimalis
Warna:elegan

Alhamdulillah paket smpai bagus
Hnya ada 1 centong yg lecet"
emenbakso30,4,"Desain:menarik
Ukuran:pas sesuai dgn harga
Warna:biru muda"
lisbetsimamora950,3,"Harga segitu ok lah, tapi sangsi sama sendoknya apa bisa tahan panas ga ya!"
vettisundari,3,"Desain:menarik, tp sayang lecet semua panci ny
Ukuran:sesuai
Warna:hitam

Sedikit kecewa dengan barang ny, entah apa fungsinya bany pecahan kaca di dalam pekingan ny, panci ny lecet2 semua tidak mulus,"
nabilahazkiahenna,5,"Packing aman.... cocok dengan harga segitu 
Ramah poooooollllll"
489154daffamaulana,5,"Kwalitas produk lumayan bagus, aku kira bahan keramik,tapi gak apalah sesuai sama harganya, tutup pancinya yu paling kecil pecah,mungkin pengiriman yg kurang baik"
a*****4,3,"Kualitas:blm dicoba
Tampilan:bagus
Performa:untuk masak

Tutupnya gada 1 ,packingannya lumayan rapih pengiriman standar,kirain ukurannya sedang ,ternyata termasuk kecil"
d*****3,3,"Desain:sesuai
Ukuran:sesuai digambar
Warna:cantik bagus,sama si live

Sedikit kecewa,KRNA Ade yg penyok sedikit di panci yg besar dan sedang.tutup yg kecil tidak ad baut nya"
s*****e,4,"Barang bagus pengiriman cepat packing juga rapi, tapi yang wajan agak penyok sedikit di 3 titik"
3qb8vupjyx,5,"Performa:cantik
Kualitas:bgus
Tampilan:oke

Warna y cantik..bhannya tebal.gk nyesal beli y dtkoh ini cepat respon..amanah.udh ke2 x y order."
enysulastri46,5,"Desain:cantik
Ukuran:imut
Warna:segar saya suka

trimakasih selller pancinya sudah diterima dengan aman tanpa cacat packingnya juga rapi pengiriman cepat dipantau juga recomended seller"
smith.drinks.id,5,"Tampilan:cukup
Performa:cukup
Kualitas:cukup

Pesennya ungu datangnya pink. Semoga g keliru lagi"
dewi_abla,1,Baru sekali dipakai langsung lonyot padahal pake api kecil bgt.di saat buat masak aku cicipin masakan jadi pahit ternyata lapisan cat nya pada ngelupas sampai cat nya kelihatan jelas banget di kuah masakan.lamgsung deh di buang masakan nya.ini sangat berbahaya sekali bisa bikin kangker..untuk penjual mungkin gak usah jual produk itu kasihan anak anak indonesia masa depan masih panjang
diahyunita_89,3,"Desain:bagus tapi tipis
Ukuran:sesuai
Warna:hitam

Sedikit kecewa karena waktu pasang gagang tutup, tutup kacanya pecah.. Tp memang harga segitu sich jd wajar klu kwalitasnya kurang bagus😌
Untuk spatula n lain sbg nya meleyot klu kena minyak"
j*****3,1,"Desain:bagus
Warna:bagus

Untuk warna tampilannya bagus tapi klo untuk ketahanannya kualitasnya benar"" Jelek di coba buat masak padahal apinya kecil tapi gagang nya malah melepuh sama sekali gag tahan panas maaf kak saya kasih penilaian bintang 1 karna untuk kualitas ketahann produk gag banget klo buat masak.."
137zps1ax5,5,"Desain:bagus
Ukuran:campur
Warna:ungu

toko amanah,seneng belanja ditoko ini,barang ya cepet sampe, gak sangka dpt hrg murce 67rb,sbnyak ini 13pcs..sukses slalu buat toko ya next order lagi suka banget ma barang ya🥰🥰🥰😍😍.."
kristina.icha,4,"Dus penyok n robek.. 
salah satu tutup lecet2 pdhl buat seserahan saudara..
Tp sesuai harga ya jgn berekspektasi terlalu tinggi,bahan tipis..
Tp warnanya lucu"
chuleesyam,2,"Desain:bagus
Ukuran:pas
Warna:hitam

Kaca penutup terlalu tipis ... pecah 1 yg paling besar"
melfrida123,4,"Tampilan:bagus
Kualitas:standar
Performa:blm tau

Kualitas produk sesuai dgn harganya, sendoknya sprtinya tdk bisa dipake utk minyak panas pasti meleleh. Knopnya ada yg patah juga."
tsurayya_gazan1704,2,Ngerasa dirugikan..akunya mau aja harga murah saat live langsung CO aja..ternyata diluar nalar..tidak sesuai realita..katanya udah dikasih sutil pas live tapi yg dateng ternyata ngga yaa ..tolong lebih teliti lagi kalau mau beli
ikhwanwiwik,5,"Desain:menarik
Ukuran:kecil ,sesuai deskripsi
Warna:warna ok, sesuai pesanan

Barang sesuai harga ok lah,penjual amanah respon cepat, selalu konfirmasi pengiriman jg cepat .👍👍"
alica665,3,"Desain:fingsional
Ukuran:kecil
Warna:sesuai

Barang sudah sampai pelayanan ramah kurir ramah tapi sayang tutupnya pecahh 1 jadi g bisa dipakai lain kali diperhatikan lagi keamanan pengemasan nya..."
i*****e,4,"Tutup nya kaca , bahan panci nya agak ringan , bisa jd tempat saji buat aku yang kadang males nyalin masakan ke mangkok saji 🤗 utk persendokan nya lebih ringan , bukan keras kyk melamin"
idaroyani_tanjung,5,"Desain:ok
Ukuran:tidak terlalu kecil
Warna:kurang cerah

Alhamdulillah ini pesanan ke 5 saya 
Realpic seperti d Poto"
aleahilyasafirra,3,"Desain:menarik
Ukuran:lebih kecil dari yang diharapkan, tapi ttp fungsional
Warna:pink

Maaf bintang nya 3 karena Kecewa tutup kacanya pecah. Mimin kurang savety. Harusnya bubble nya dibarang yang gampang pecah. Ini malah kardusnya yg ada bubble.... Maaf aku kecewa, barang nya juga kayak pajangan... Kecil😭😭😭"
benybae96,1,"Ukuran:gak terlalu besar
Warna:ungu

Barangnya gak baru ,baru sekali pakek udah kelupas ,karatan pulak .jualan gak amanah barang jelek"
ernakurnia325,1,Baru di pakai 2x udah menglupas parahh gaganya juga meleleh pokoknya jelek bangettt di pakau ungkep ayam malah gamau hilang bekasnya gak sperti produk lain kalian jngn deh beli barang ini harga emang murah tpi kualitas juga pasti murahan sayang uangnya buat beli barang begini dipakai 1-2 kli udah rusak bahannya tipis bngt mnding bli yg pasti” aja
t*****l,2,"Bahan cepat ngelupas baru sekali pakai
Dan gagang panci meleleh sekali pakai pas di kompor 
Sesuai dengan hrg yg murah"
zahiracessy,4,"Alhamdulillah pancinya sdh sampai udah di coba buat masak, pancinya bagus, warna sesuai hanya ada yg pecah sedikit bagian gagang tutup,jadi saya kasih bintang 4 karna ada Cacat sedikit.next jual lah"
fatinfaiz11,5,"Paketnya udah sampai, tapi belum dipake, mudah-mudahan sesuai aja sama review nya, tapi kayaknya sutil²nya bahnnya gak tahan panas"
ekaoktav92,5,"Pengiriman cepat
Barang sesuai pesanan
Tapi yg warna hijau spatula nya malah warna biru muda
Tapi gapapa
Terimakasih .."
cak_yoen,1,"Mau ditolak kasihan sama kurirnya. Pengemasan  sangat lama. Pelayanan penjual tidak tepat sesuai dg keterangan dan chat, sangat-sangat mengecewakan. Setelah ini langsung saya blokir supaya tidak ketemu lagi dg penjual ini😔😔😔😔"
l*****1,3,"Kualitas:Biasa
Tampilan:Biasa
Performa:Biasa

Saya kurang faham apa karena di beri banyak diskon, atau karena ini barang lama di gudang, jadinya banyak baret2, warna tidak sama ada yang pink muda ada yang kusem, belum lagi spatula nya kaya mainan masak2an nya anak2, tipis sekali dan saya kira tidak akan tahan panas. Padahal contohnya di live bagus. Tapi pas datang jujur agak kecewa.. Mending gak usah di kasih potongan tapi barang oke daripada banyak potongan tapi mengecewakan 🙏🏻🙏🏻"
ummu_abduh,1,"Desain:tidak sesuai ekspektasi
Ukuran:lebih kecil dari yg di harapkan
Warna:sesuai

nyesel sudah beli ternyata nggak sesuai di gambar 😩😩😩"
4sygced27k,5,"Tampilan:lengkap
Kualitas:baru
Performa:mini

Pegangannya yg 1 pecah🥲"
sytifarida,1,"Bagus sih packing nya juga rapi tapi tipis bngt kek rantang gampang bonyok gitu, centongnya juga patah, bahannya jga plastik, mungkin kalo dipale masak kalo kena panas bisa jadi meleleh yaa🙈"
ejb20nhuxa,4,"Kualitas:belum tau karena belum coba
Tampilan:Bagus tapi tempat centong nya patah dan gagang panci nya patah satu"
f.v.p_shop,5,"Alhamdulillah paket nya sampai jga.
Warna yg d pilih tdk sesuai, pesan biru yg dtg hijau.
Sdh sMpai barang, bru liat. Ternyata ada konfirmasi dari toko, bahwa wrna nya sdh hbs."
muhshabirin087,4,"Tampilan:lumayan bagus dan cantik tapi sayang ada yang rusak dan juga ada yang tidak ada, tapi ga app hehe
Performa:bagusss
Kualitas:bagusss mudah mudahan awet

Moga selanjutnya di perhatikan"
n4t5fap47m,3,"Desain:bagus
Ukuran:sesuai
Warna:sesuai

Barang pesanan Sudah mendarat tp syg gak sesuai expetasi Krn bahannya lengket dimasak langsung gosong pancinya
Sendoknya tipis. Sesuai harga lah"
ihzamuzayana,5,"Desain:cantik
Ukuran:pas
Warna:ungu

Kupikir bakalan agak besar pancinya tapi ya gak pp lah, dengan harga segitu sangat cocok dengan barangnya, packingannya pun bagus, kacanya aman gak pecah padahl jauh pengantarannya,  ntinya okelahh👍"
royal.pempek26,3,"Tampilan:warna nya kurang sesuai
Performa:biasa
Kualitas:standar

Pas buka paket penggorengannya patah doongssss pdhal uda checkout buble wrap ny jg msih aja ada yg patah dan penyok huhu mana buat bingkisan lagi. Gimanaaa dongggggsss"
3d1_8e,3,"Desain:bagus
Ukuran:pas
Warna:sesuai

Sayangnya, tutup nya yg besar begitu dibuka dah pecah....."
2m41xql1c4,3,"Desain:sesuai gambar
Ukuran:produknya kecil, saya pikir kemarin agak besar dari aslinya ternyata kecil cm bisa di jadikan pajangan dan tdk kuat
Warna:warna cantik tp muda tergores sedikit sj lecet warnanya"
jungnoona99,4,"Desain:bagus
Ukuran:pas
Warna:bagus

harga dg kualitas bagus. sesuai dengan apa yg aku hrapkan. next order lagi warnanya cantik bngt"
ridwansyah08,5,"Tampilan:bagus dan menarik
Kualitas:lumayan bagus

Paket sudah sampai kmarin itu, baru sempat kasih testi, panci set teplon nya lumayan bagus, barang nya lengkap, tidak ada yang pecah"
tehrikagelispisan,2,"Desain:bagus
Ukuran:kecil kecil bgt
Warna:sesuai pesanan

Semua bahannya tipis, pegangan meleleh gak rekomendet banget tidak sesuai harapan bahan semua pegangan dan gagang dari plastik sendok senfoknya juga"
arshaarsha308,5,"Warna:hijau

Blm di rakit... Tanpa bantuan suami apalah daya.. Pengiriman agak lama sampai lampung satu minggu"
allyrizhky,2,"Desain:biasa2 saja atau,biasa,
Ukuran:lebih kecil yang diharapkan tetapi tetap berfungsi untuk di gunakan
Warna:biasa

-Barangnya udah nyampe,
-Barangnya tak sesuai harapan tutup -kacanya, pecah tak berfungsi semestinya,
-Barangnya udah duluan dilubangi,
-Barang yang dikirim tak amanah makanya duluan dilubangi, pecah tutup kacanya 
-Katanya 13 pieces kok kacanya pecah
-Barangnya baru diterima dibuka 
15:00 WITA tgl 08september2024"
e*****i,3,"Desain:biasa
Ukuran:sesuai
Warna:sesuai

Produknya biasa saja, ringan, untuk tutupnya bagus, dr kaca, dan untuk pengirimannya sangat² lama sampai 2 Minggu lebih."
blawonggeger,3,"Desain:lumayan bagus
Ukuran:agak kecil
Warna:bagus

Paket sudah mendarat dg aman,kwalitas ketebalannya sesuai harga,barangnya sesuai livenya,bahannya agak tipis,barangnya lekap,gk kurang.Packingnya tapi.
Respon tokonya bagus krna saya beli di live.
Pengirimannya lambat krn berhenti agak lama di lampung dc nya.
Kurirnya langganan.
Terimakasih."
muthiafrlt,2,"Ukuran:kecil
Warna:ungu
Desain:bagus

Brg bagus desain keren ukuran kcil spatula nya tipis kualitas buruk setelah d pkai brgnya karatan"
betariaria575,2,"Desain:biasa
Ukuran:kecil
Warna:bagus

Barang tdk sesuai dengan deskripsi, tutup ada yg retak, lain kali pengamasan lebih rapi agar tdk ada barang yg retak/cacat. Saat d coba Pegangan tdk tahan panas maleleh saat kena panas"
nuralamihariantylinanengsi,1,Warna tidak sesuai dgn yg d inginkan dan d reviuw org2 hijaux lbh TERANG sprti gmbr terkhir reviuw org dr toko ini merk jg beda bkn Omicko sprti yg d reviuw org mana ada yg penyok 😏minta pengembalian mlh d tolak.. Spatulax kayak mainan cocoklah buat serokan tai kucing sangat2 kecewa dgn wrn yg tdk sesuai
dkpxybp_29,5,Pokoknya rekomendasi banget di tokoh ini amanah dan sesui expetasi next bakalan order lagi di toko ini😍
supini01068,5,"Desain:bagus
Warna:cantik
Ukuran:kecil

Blm tau kualitasnya ada yg patah ,tapi tdk apapa terima kasih sopie"
p*****_,4,"Barang datang sesuai jadwal, barang bagus tapi belum di coba semoga saja awet"
2lyqhi0hg3,5,"Performa:ok
Tampilan:ok
Kualitas:bagus

Alhamdulillah barang sampai dengan baik
Pekingnya rapi dan aman
Warnanya q suka sesuai pesanan
Terima kasih seller dan mas kurir"
dilanurtika04,4,"Desain:sesuai gambar
Ukuran:sesuai
Warna:hijau

Bagus sesuai gambar tapi tutupnya pecah 1"
1o06nxqh2t,3,"Desain:biasa
Ukuran:kecil
Warna:sesuai

Kecewa panci nya ada yg penyok, kualiatas barang sesaui harga, tipis sprti panci pada umumnya., gampang penyok, untuk kualitas tutupnya ok."
meiga12345,3,"Tampilan:teflonnya penyok + alat bantunya cuman 4 harusnya 6
Performa:lumayan
Kualitas:lumayan"
esy_psy1704,5,Alhamdulillah psnn nya udh smpai sesuai deskripsi Yg aku mau 😍
n*****2,4,"Desain:bagus tapi tipis
Ukuran:kecil
Warna:sesuai hitam

Tipis tapi sesuai harga. Bagus suka  pas datang"
kolizkalimosodo,2,"Performa:lumayan jelek
Kualitas:lumayan buruk
Tampilan:bagus

Gagang patah menyalahkan kurir padahal packingnya cuma dilapisi bubblewrap tipis 1 lembar
Diskripsi gagang tahan panas tapi buat masak gagang jadi lembek sampe mleleh
Mengajukan pengembalian ditolak
Merk Hongzhuo tapi yg dikirim OMICKO
ShopeeMall tapi kwalitas NOL"
9yb8ngkc_0,5,"Alhamdulillah sudah mendarat,.tp sayang telat pengirimannya,.
Bagus lah sesuai harga,.
Desain nya menarik,."
kanita1601,1,Masak centong nya Bru dibuka dlm kotak udh patah kurang bagus jg packing nya KK lain kli tolong dicek jgn dikirim brng yg udh patah yh
z15o3t4pl6,5,"Desain:menarik
Ukuran:pas
Warna:bagus sesuai gambar

alhamdulillah paket sudah datang pengiriman cepat reseler ramah recomended terima kasih kakak"
cicisary668,5,"Kualitas:baik
Performa:bagus
Tampilan:okey

Cantik sekali sngt puas dgn hataga segitu barang okey tdk ada yg rusak 😍😍😍😍"
ritayuningsih2903,5,"Tampilan:good
Performa:bagus
Kualitas:lumayan

Barang sesuai.  Kurir ramah pengiriman cepat seller nya juga fast respon . Tanks uu"
3p0uyfuaw8,2,"Desain:standar
Ukuran:sesuai kebutuhan
Warna:warnanya bagus tapi kaya dilapisi cet biasa bau cet"
8vnnr49hq5,5,"Desain:keren
Ukuran:pas dan sesuai
Warna:bagus sesuai dgn di gambar

Real pict proses ny cepat lumayan lah kualitas ny reseller ny amanah"
wifi_riyuna,5,"Pengiriman cepat cm pengemasannya yang agak lama...
Barang sesuai dengan yg digambar"
h*****s,1,"Desain:b aja
Ukuran:kecil
Warna:kuning berkarat

Yg mau beli panci satuset tp murah mending dipikir pikir lagi deh,sayang uang beli panci 1 minggu pemakaian udh ngelopek dan selang bbrp minggu panci berkarat kuning.ini real pemakaian pribadi.yg mau beli liat komentar aku dulu cuss drpd nyeselll

Soalnya kalo komplen cuma dibalas jangan dibersihkan dengan sabut kawat,disuruh pakai api kecil,pemakaian hanya untuk naro sayur aja kata yg host dilive.bener bener kocakk!!! 

Kalo lagi gabut akan ku hantui live dengan komentar real testimoni dari wkwk"
tikarusmayanthi,3,"Desain:bentuk minimalis
Warna:sesuai
Ukuran:tidak sesuai harapan namun bisa berfungsi

Barang yang diterima ada yg penyok. Kualitas tidak sesuai harapan."
donamilia,1,"Sangat sangat bagus luar biasa!!! kemasan masih rapi tp tutup sdh 1pecah, baut terlalu pendek sehingga ada yg tidak sampai disambung ke panci, dan baut yg nyambung ke panci terlalu sedikit. Gmn tuh kira2 amankah bwt memasak, gmn jika bwt masak dikompor panas lalu pegangan plastik itu leleh dan baut sdh g kencang dari awal, tolong penjual jgn asal bisa laku banyak aja dong, katany aman buat masak, ternyata buat hangatin kuah bakso aja ,tau2 panci udah nglupas semua"
z*****n,5,Sesuai dengan pesanan barangnya bagus gak nyesel beli ditoko ini
a_cheapshop,4,Tipis bgt ternyataaa lapisannya. Semoga ga cepet jebol deh yak. Thanks kak warnanya gemez
y7mc5p__oc,3,"Warnanya sih cantik, klo bahan tipis sprti kaleng sesuai harga, bisa di pakai utk pemasakan yg tdk trlalu lama, sudah pengajuan pembatalan pesanan (cancel) tapi di tolak toko 😭"
yuliza1512,4,"Kualitas oke, packing kurang list jangan dibanting so ada 1 tutup pecah"
putrisapurti,4,"Desain:tipis sih , sesuai harga lah
Ukuran:agak kecil
Warna:bagus

Pas di buka ada yg penyok satu"
julianajuliana555,5,"Tampilan:simpel banget
Kualitas:belum tau, soalnya baru pakai

Semoga awet, soalnya agak ringan gitu barang nya. Moga gak gampang bocor"
7*****9,4,"Paketnya sdh tiba, lgsg di unboxing. Alhamdulillah panci² bagus sesuai dan mulus, tp sayang ada 4 spatula yg patah gagang nya, karena bahan memang tipis, sesuai harga. Tadinya buat kado, jd nya buat dipake sendiri aja ini mh. 🙏🙏"
ratna5aid84,5,"Kualitas:belum coba
Performa:sesuai harga

Paket sesuai tp sayang ada yg patah sendok sayur nya.."
eggivj,1,"Kualitas:sangat buruk
Tampilan:Biasa aja

Mau sedikit komplen pas unboxing barang ada yg rusak tp lupa bikin video unboxing JD ok lah ya bisa saya terima,,tp saya coba pake masak knp meleleh gini ya pdhl api dalam keadaan kecil panci nya cepet gosong,,jujur saya kecewa trnyata ga sesuai harapan,,maaf baru memberikan ulasan baru sempet 🙏"
dewiyanti463,2,"Desain:desainbagus, namun bahannya tipis kemudian pegangan tutupnya pecah pakingnya bagus tp kenapa dimasukan tutup yg pecah
Warna:sesuai
Ukuran:sesuai hargala"
julbada,5,"Alhamdulillah,dah sampai paketanQ..pas dengan yg di pesan real..tokonya amanah tetap dipertahankan smg jadi langganan..dan kurirnya juga baik.terimasih👍🥰"
ernierfrida20,4,"Desain:biasa sesuai pilihan
Ukuran:ada satu tutup tidak pas agak kecewa
Warna:sesuai yg digambat"
mina.simbolon,2,"Desain:ok
Ukuran:lebih kecil dari yg dibayangkan
Warna:sesuai

Cocok hanya untuk hidangan yg udah matang tidak untuk dipake memasak atau menggoreng karena tidak tahan panas.. TQ"
safiraasywuaizanita,4,Barangnya sudah sampai packing rapi terlihat keren dan modern  tidak sesuai ekspektasi saya bahanya kaya kaleng
wiwintsabitabita,5,"Desain:bagus
Warna:biru
Ukuran:sesuai

Alhamdulillah paket sdh dtg, brg sesuai pesanan, komplit, tdk ada cacat, pengiriman cepat,  kurir ramah, seller amanah,  terimakasih shopee🙏🙏"
n*****7,5,Kualitas produk sangat baik saya suka sekali dengan barangnya
zulfiahcyank,2,"Desain:minimalis
Ukuran:lebih kecil dari deskripsi
Warna:tidak sesuai expektasi

Kurang memuaskan, soalnya ada gagangnya panci ga berlobang"
rumika14,3,"Tampilan:sotilnya patah satu ya coy...
Performa:meskipun di lem bisa, tp ttep rugi saya
Kualitas:biasa aja"
akipanaila245,5,"Alhamdulillah pesana nya SDH sampai, dn neng my apn dtng dgn selamat tiada yg rusak,kurir nya pn sngt ramah, maksih pak kurir sukses sllu"
l*****a,4,Pengiriman cepat cuma karena ga ada fragile jadi tutup kacanya pecah 1
srihartati791,3,"Desain:bagus
Ukuran:kecil
Warna:ungu sesuai pesanan

Barang sudah nyampe ya kak.... Tapi tutupnya yg 2 pecah.... Hancur"
evawatiumar1996,3,"Desain:sederhana
Ukuran:tidak sesuai ekspektasi
Warna:sesuai di foto

Ukurannya tidak sesuai ekspektasi, ternyata kecil sekali 😅. Tapi memang sih harga cuman 103.000 rb. Mudah""an warnanya tidak mengelupas, dan pegangannya tidak meleleh pas di pake."
e*****a,4,"Kualitas:lumayan laa sesuai harga

Sayang spatula patah satu, packing kurang bagus..."
beatricerinasitompul,5,Kita pasang sendiri kuping kuping nya dan knop tutup panci nya.praktis packing nya.bahan rada tipis sesuai harga lah.mudah2an lapisan nya ngga rontok ya.cat luar nya juga.
rio199478,1,"Desain:biasa aja
Ukuran:lebih kecil dari yang diharapkan
Warna:sesuai

Packing bagus cuma pecah dikit + penyok gpp lah ya paling saya buang ke tong sampah atau tempat rongsokan. "
8rjyng14ga,3,"Desain:sederhana namun fungsional
Ukuran:lebih kecil dari yang diharapkan
Warna:tidak sesuai deskripsi"
0h7fdr_qpx,1,"Jujur saya nyesel banget beri barangnys, kualinya baru sekali pakai uda terkopek, respon jual pun gak ada...
Cukup la terakhir"
zce9j9iq5n,3,"Desain:ok
Ukuran:lebih kecil dari yng si harapkan .
Warna:sesuai

Barngnya bagus , tpi sangt kecil2 
Kurang puas dengan produk ini"
tama16,3,"Kualitas:sesuai harga
Tampilan:sesuai gambar
Performa:panci kecilnya banyak lecet

Barang berdebu, pegangan tutup kaca banyak goresan, panci kecil pinggirnya banyak terkelupas. Tdnya mau buat kado, jd mikir lg."
rohamal,3,"Desain:tidak sesuai
Ukuran:lebih kecil tidak sesuai dg yang ditayangkan
Warna:lumanyan

Kecewa belanja disini baru dua kali pakai pancinya karatan dan pegangannya meleleh"
adybamoslem,4,"Terimakasih KK barang saya sudah sampai,  
Barangnya MMM, sesuai hargalah"
gitaaayu130707,5,"Desain:real pick, PRAKTIS!, Masang skrup²nya ke tutup kaca/daun pancinya juga mudah...
Ukuran:PAS BANGET, SESUAI YANG DIIKLANKAN
Warna:Hijau. tapi aku kira hijaunya agak cerah kaya pastel gitu ternyata ijonya agak gelap.. tapi gak papa tetep suka ko

Buat yang mau beli panci yang isinya banyak + BONUS SPATULA + Teflonnya Produk ini bagus banget. Admin tokonya juga ramah, mengkonfirmasi pesanan ku juga, pengirimannya juga cepat, Tutup kacanya juga gak ada yang retak/pecah, bahan di pancinya juga kokoh, per sekrup²an nya juga lengkap gak ada yang kurang, KARDUSNYA JUGA MINIMALIS jadi bisa buat dikado buat berstie tanpa harus ribet. Sayang banget aku gak foto kerdusnya yah... Tapi semuanya oke. Semoga awet. Thank you seller"
restupatlina,4,"Desain:bagus
Ukuran:kecil
Warna:sesuai gambar

Bahannya kaleng, gagangnya mudah meleleh kacanya tipis"
merdinasihotang677,3,"Desain:bentuknya cantik
Ukuran:lebih kecil tidak sesuai harapan
Warna:sesuai

Kualitasnya sesuai harga."
m*****6,3,Paketnya sudah dtg tp syg ada penyok dikit bahanya ringan bgt peganganya gak tahan panas  tp ada harga ada brg🙏
bundauliagrc,4,Paketnya sdh kami Terima bahan biasa gk tebal tp sesuai harga lah terimakasih
1*****h,3,"Desain:ya lumayan
Ukuran:ukuran lebih kecil dari yang diharapkan
Warna:sesuai biru"
aliyasaja12345,2,Warna menarik cuma sayang sekali tangkainya  terbuat dari plastik kenak panas kompor gas meleleh jadi lepas tangkainya.
a*****h,5,"Orderan ke 2 jenis yg berbeda tapi semua ny good👍sesuai yg aq pilih ,seller ramah ,packing aman ,selanjut ny mo order lagi😁"
ema.simbolon01,5,"Performa:sangat berguna
Tampilan:sesuai gambar
Kualitas:lumayan bagus

Barang nya bagus sesuai dengan pesanan pengiriman cepat dan tokonya amanah 🥰 kurirnya juga baik 🤗"
asyifa146,3,"Buble warp nya udah tebel sayangnya masih ada yg pecah 🤔 digambar warna full ungu dateng nya ungu putih, mana untuk di jual lagi customer protes 🤦🏻"
jpavw1ls3h,5,"Puas banget, dengan harga 100 ribu dapat 13 macem, barangnya bagus, kualitas bagus, pas buat masak, pengiriman cepat, seller ramah, cepat respons"
rodhiahfattahnurahmanassagaf,5,"Desain:very good
Ukuran:very food
Warna:very good

Saya asli orang medan, lahir dipapua, pernah tinggal disumatra, kerja dibandung, ikut keluarga dipadang, pernah kerja diaceh, gk lama pindah kejakarta, karena bosan pindah kesulawesi, dan sekarang dibandara mau pergi kejambi, tempat bibik saya disolo, sambil jalan-jalan kekalimantan, kerjaan dibali, sambil libur kesingapura, dan akhirnya saya meninggal diperjalanan🤣🤣🤣"
mayramayra556,3,"Kualitas:biasa aja

Tutup nya pecah kak, kecewa dkit soalnya ini kado buat mama saya"
b*****n,1,"Harga:murah
Kualitas:jelek
Ukuran:kecil

Barang baru tapi udah kayak pernah dipakai, ada dent dan gores sana sini 😅 baca review lainnya juga ada yang sampe meleleh handle nya, jadi ragu-ragu mau pake. Harganya murah sih ya mau dapet apa, gak bakal aku pake, simpen aja. Takut cat nya nanti kelupas waktu dipakai & ikut termakan."
shofiazzahra924,3,"Desain:bagus
Ukuran:kecil
Warna:sesuai

Bahanya mentah pegangannya...dengan harga segitu menurut ku terlalu mahal sih..."
s*****d,5,"Desain:bagus
Ukuran:pas
Warna:hijau daun.. seger banget

Bener² puas sih, barangnya juga cantik. Cocok buat pasutri baru. Ini beli juga buat kado nikahan besty. Pakingan juga aman, full babl wreb"
elisafitri595,2,"Harus kompor listrik Karena pegangan plastik. Cepet lecet dan cpet luntur banget warnanya. Tutup nya kaca jadi pas Dateng hancur sampai lembut banget.
Kwalitas sesuai harganya lah."
